Model,location,horizon,reference_date,target_end_date,wis,baseline,wis_baseline,wis_ratio
MIGHTE-Nsemble,55,2,2024-02-17,2024-03-02,45.576917364375966,FluSight-baseline,13.485262471189927,3.3797575287649777
MIGHTE-Nsemble,56,2,2024-02-17,2024-03-02,4.680330177934465,FluSight-baseline,3.824098893967202,1.2239040641229313
MIGHTE-Nsemble,72,2,2024-02-17,2024-03-02,8.515221115938019,FluSight-baseline,13.480248402875334,0.6316813208072429
MIGHTE-Nsemble,US,2,2024-02-17,2024-03-02,733.7225428796177,FluSight-baseline,405.69892230907135,1.808539541351431
MIGHTE-Nsemble,01,2,2024-02-24,2024-03-09,9.7697136582868,FluSight-baseline,20.940757015657113,0.4665406150781522
MIGHTE-Nsemble,02,2,2024-02-24,2024-03-09,2.0644551469821044,FluSight-baseline,1.7242369848481116,1.1973151980404613
MIGHTE-Nsemble,04,2,2024-02-24,2024-03-09,35.80089287747766,FluSight-baseline,33.6619055610556,1.0635432629487476
MIGHTE-Nsemble,05,2,2024-02-24,2024-03-09,112.29633046310397,FluSight-baseline,8.827960782716525,12.720528922484444
MIGHTE-Nsemble,06,2,2024-02-24,2024-03-09,66.94614422981864,FluSight-baseline,75.75734999941298,0.8836917372418305
MIGHTE-Nsemble,08,2,2024-02-24,2024-03-09,23.95331896712798,FluSight-baseline,33.0150722393311,0.7255267773908493
MIGHTE-Nsemble,09,2,2024-02-24,2024-03-09,28.900390712732968,FluSight-baseline,27.358275017163216,1.0563674315943643
MIGHTE-Nsemble,10,2,2024-02-24,2024-03-09,3.63665213102167,FluSight-baseline,5.940419562695626,0.6121877575548621
MIGHTE-Nsemble,11,2,2024-02-24,2024-03-09,14.2490562590842,FluSight-baseline,10.822255929624507,1.3166438080695613
MIGHTE-Nsemble,12,2,2024-02-24,2024-03-09,78.04177227666423,FluSight-baseline,64.6476562299101,1.2071864136747648
MIGHTE-Nsemble,13,2,2024-02-24,2024-03-09,21.237241507188024,FluSight-baseline,41.226372696618284,0.5151372802907318
MIGHTE-Nsemble,15,2,2024-02-24,2024-03-09,5.191187221901525,FluSight-baseline,1.5781829961995268,3.289344286690827
MIGHTE-Nsemble,16,2,2024-02-24,2024-03-09,17.948520256252912,FluSight-baseline,7.345779741080022,2.4433784960742657
MIGHTE-Nsemble,17,2,2024-02-24,2024-03-09,31.428329873365772,FluSight-baseline,15.436107721229387,2.036026856054015
MIGHTE-Nsemble,18,2,2024-02-24,2024-03-09,142.5745156992133,FluSight-baseline,26.821655429815177,5.315649366695177
MIGHTE-Nsemble,19,2,2024-02-24,2024-03-09,68.07970756026893,FluSight-baseline,36.509900694093886,1.864691666260325
MIGHTE-Nsemble,20,2,2024-02-24,2024-03-09,8.70838845686597,FluSight-baseline,64.679450926531,0.13463918342098755
MIGHTE-Nsemble,21,2,2024-02-24,2024-03-09,22.67853351433166,FluSight-baseline,61.05904307475683,0.37141973362677005
MIGHTE-Nsemble,22,2,2024-02-24,2024-03-09,12.059919332266166,FluSight-baseline,12.515147342495165,0.9636258369341547
MIGHTE-Nsemble,23,2,2024-02-24,2024-03-09,18.310326194183425,FluSight-baseline,23.142762016750606,0.7911901864146773
MIGHTE-Nsemble,24,2,2024-02-24,2024-03-09,9.934188808276852,FluSight-baseline,27.34980910635194,0.3632269888848934
MIGHTE-Nsemble,25,2,2024-02-24,2024-03-09,47.77518291469161,FluSight-baseline,65.79926668742772,0.726074701434629
MIGHTE-Nsemble,26,2,2024-02-24,2024-03-09,392.01027966093915,FluSight-baseline,59.837685906576546,6.551227269600256
MIGHTE-Nsemble,27,2,2024-02-24,2024-03-09,64.69377043812237,FluSight-baseline,6.021982890154985,10.742934946541732
MIGHTE-Nsemble,28,2,2024-02-24,2024-03-09,5.542047950922947,FluSight-baseline,10.43430277044075,0.531137352715408
MIGHTE-Nsemble,29,2,2024-02-24,2024-03-09,140.3250514547683,FluSight-baseline,48.753020278094056,2.8782842715042998
MIGHTE-Nsemble,30,2,2024-02-24,2024-03-09,6.9938247644789024,FluSight-baseline,4.306410676498068,1.624049652915642
MIGHTE-Nsemble,31,2,2024-02-24,2024-03-09,28.60410726996954,FluSight-baseline,18.439384121776005,1.5512506860893198
MIGHTE-Nsemble,32,2,2024-02-24,2024-03-09,7.377515067945951,FluSight-baseline,7.721679817493829,0.9554287722772243
MIGHTE-Nsemble,33,2,2024-02-24,2024-03-09,5.177464533260784,FluSight-baseline,4.713651532689238,1.098397812684072
MIGHTE-Nsemble,34,2,2024-02-24,2024-03-09,18.15526685485517,FluSight-baseline,58.74776990989474,0.3090375495563675
MIGHTE-Nsemble,35,2,2024-02-24,2024-03-09,22.35067501987405,FluSight-baseline,6.98872006515717,3.1981070655992005
MIGHTE-Nsemble,36,2,2024-02-24,2024-03-09,120.53844229491678,FluSight-baseline,109.96453498015414,1.0961574321818481
MIGHTE-Nsemble,37,2,2024-02-24,2024-03-09,25.178862821308172,FluSight-baseline,29.137688397862238,0.8641338488318615
MIGHTE-Nsemble,38,2,2024-02-24,2024-03-09,6.7263202642013145,FluSight-baseline,3.9783128763026765,1.6907469254787604
MIGHTE-Nsemble,39,2,2024-02-24,2024-03-09,288.9602033576608,FluSight-baseline,32.407871052993144,8.916358710671087
MIGHTE-Nsemble,40,2,2024-02-24,2024-03-09,71.15198609471291,FluSight-baseline,137.04661358350543,0.5191809139549332
MIGHTE-Nsemble,41,2,2024-02-24,2024-03-09,26.61366981331624,FluSight-baseline,9.999252740157843,2.6615658694607744
MIGHTE-Nsemble,42,2,2024-02-24,2024-03-09,174.64621635452903,FluSight-baseline,22.128841152041957,7.892244115025129
MIGHTE-Nsemble,44,2,2024-02-24,2024-03-09,3.058045739152588,FluSight-baseline,4.063455014963194,0.7525728051354562
MIGHTE-Nsemble,45,2,2024-02-24,2024-03-09,21.730069633599282,FluSight-baseline,19.880187486614,1.093051544319231
MIGHTE-Nsemble,46,2,2024-02-24,2024-03-09,14.78289951709575,FluSight-baseline,6.127551852257651,2.4125294854337462
MIGHTE-Nsemble,47,2,2024-02-24,2024-03-09,29.72703593877225,FluSight-baseline,12.117036719693285,2.4533255635396576
MIGHTE-Nsemble,48,2,2024-02-24,2024-03-09,85.54435124549823,FluSight-baseline,146.12069218355228,0.5854362579807662
MIGHTE-Nsemble,49,2,2024-02-24,2024-03-09,3.57258219428536,FluSight-baseline,3.368101309273963,1.06071102565958
MIGHTE-Nsemble,50,2,2024-02-24,2024-03-09,10.701000399994504,FluSight-baseline,4.80565643810786,2.2267510251331717
MIGHTE-Nsemble,51,2,2024-02-24,2024-03-09,34.52470477227013,FluSight-baseline,12.38907083359964,2.7867065445003183
MIGHTE-Nsemble,53,2,2024-02-24,2024-03-09,28.28375134218331,FluSight-baseline,10.94102847432822,2.5851090149840723
MIGHTE-Nsemble,54,2,2024-02-24,2024-03-09,11.05274361931502,FluSight-baseline,24.68031477440861,0.44783641215045505
MIGHTE-Nsemble,55,2,2024-02-24,2024-03-09,49.536091325000314,FluSight-baseline,8.158939663831424,6.071388362460111
MIGHTE-Nsemble,56,2,2024-02-24,2024-03-09,9.83536295342779,FluSight-baseline,19.080851895932,0.5154572241884373
MIGHTE-Nsemble,72,2,2024-02-24,2024-03-09,4.979927837770048,FluSight-baseline,5.86448215775636,0.849167531558366
MIGHTE-Nsemble,US,2,2024-02-24,2024-03-09,1594.482525722565,FluSight-baseline,789.843023465213,2.018733442408877
MIGHTE-Nsemble,01,2,2024-03-02,2024-03-16,5.118312032504481,FluSight-baseline,13.955917595132476,0.3667485134972163
MIGHTE-Nsemble,02,2,2024-03-02,2024-03-16,2.835511217731423,FluSight-baseline,1.819813502482851,1.5581328602424431
MIGHTE-Nsemble,04,2,2024-03-02,2024-03-16,32.16794499670909,FluSight-baseline,35.383326509439016,0.9091272124492824
MIGHTE-Nsemble,05,2,2024-03-02,2024-03-16,25.187610559497788,FluSight-baseline,50.181898593572896,0.5019262177283129
MIGHTE-Nsemble,06,2,2024-03-02,2024-03-16,46.35724145451071,FluSight-baseline,59.85684386930827,0.7744685228597642
MIGHTE-Nsemble,08,2,2024-03-02,2024-03-16,8.155605673609278,FluSight-baseline,17.610240843712784,0.4631172137842167
MIGHTE-Nsemble,09,2,2024-03-02,2024-03-16,19.14452790175527,FluSight-baseline,45.9786150163241,0.4163789599786392
MIGHTE-Nsemble,10,2,2024-03-02,2024-03-16,2.965184114321221,FluSight-baseline,2.0575712116251585,1.441108865427404
MIGHTE-Nsemble,11,2,2024-03-02,2024-03-16,1.392252970571363,FluSight-baseline,2.4892190274946238,0.5593131641664546
MIGHTE-Nsemble,12,2,2024-03-02,2024-03-16,49.53649336529495,FluSight-baseline,48.9447534877088,1.0120899552131721
MIGHTE-Nsemble,13,2,2024-03-02,2024-03-16,15.238143362100994,FluSight-baseline,38.86937077062076,0.39203473223236934
MIGHTE-Nsemble,15,2,2024-03-02,2024-03-16,6.037935181476156,FluSight-baseline,6.875383583922797,0.8781961192092749
MIGHTE-Nsemble,16,2,2024-03-02,2024-03-16,15.651884988714063,FluSight-baseline,20.397829547708522,0.767330904109471
MIGHTE-Nsemble,17,2,2024-03-02,2024-03-16,29.162179238704088,FluSight-baseline,17.42153755300598,1.6739153562064522
MIGHTE-Nsemble,18,2,2024-03-02,2024-03-16,39.58227433015071,FluSight-baseline,75.80038422303792,0.5221909458094872
MIGHTE-Nsemble,19,2,2024-03-02,2024-03-16,34.187535795317594,FluSight-baseline,7.730982914568279,4.4221460806613
MIGHTE-Nsemble,20,2,2024-03-02,2024-03-16,92.77617946515147,FluSight-baseline,7.825008716565428,11.856367555060439
MIGHTE-Nsemble,21,2,2024-03-02,2024-03-16,81.7679486801313,FluSight-baseline,93.71805991642523,0.8724887044508747
MIGHTE-Nsemble,22,2,2024-03-02,2024-03-16,5.376740596912643,FluSight-baseline,22.739280115909853,0.23645166291569325
MIGHTE-Nsemble,23,2,2024-03-02,2024-03-16,20.310547956184664,FluSight-baseline,26.052281054332283,0.7796072794480767
MIGHTE-Nsemble,24,2,2024-03-02,2024-03-16,11.458267479329308,FluSight-baseline,8.427782038689951,1.359582797315725
MIGHTE-Nsemble,25,2,2024-03-02,2024-03-16,163.63492182277605,FluSight-baseline,46.375569375519845,3.5284725131408003
MIGHTE-Nsemble,26,2,2024-03-02,2024-03-16,65.34747388646836,FluSight-baseline,256.6507735038437,0.2546163138116928
MIGHTE-Nsemble,27,2,2024-03-02,2024-03-16,27.449259895573306,FluSight-baseline,6.521680617936609,4.208924279437952
MIGHTE-Nsemble,28,2,2024-03-02,2024-03-16,18.99134787647476,FluSight-baseline,6.722491686395128,2.825045944632278
MIGHTE-Nsemble,29,2,2024-03-02,2024-03-16,47.99776149603677,FluSight-baseline,94.65713104678873,0.5070696836597722
MIGHTE-Nsemble,30,2,2024-03-02,2024-03-16,6.845607795092419,FluSight-baseline,6.877401597450757,0.9953770618295544
MIGHTE-Nsemble,31,2,2024-03-02,2024-03-16,17.88068200345281,FluSight-baseline,3.4102381747295754,5.243235541714242
MIGHTE-Nsemble,32,2,2024-03-02,2024-03-16,13.347298335333088,FluSight-baseline,7.216005441032672,1.8496796384653191
MIGHTE-Nsemble,33,2,2024-03-02,2024-03-16,10.25580474767631,FluSight-baseline,3.409783680402023,3.0077581773360826
MIGHTE-Nsemble,34,2,2024-03-02,2024-03-16,15.542844106716068,FluSight-baseline,34.468135027089396,0.4509337129641782
MIGHTE-Nsemble,35,2,2024-03-02,2024-03-16,8.355737495079243,FluSight-baseline,9.950796855055506,0.8397053639813888
MIGHTE-Nsemble,36,2,2024-03-02,2024-03-16,51.53259869794805,FluSight-baseline,254.35318309891804,0.202602531134462
MIGHTE-Nsemble,37,2,2024-03-02,2024-03-16,18.049741107368767,FluSight-baseline,30.707831107550206,0.5877895135007055
MIGHTE-Nsemble,38,2,2024-03-02,2024-03-16,5.4396219657349,FluSight-baseline,1.9945625247556829,2.727225593693137
MIGHTE-Nsemble,39,2,2024-03-02,2024-03-16,46.54946640729433,FluSight-baseline,207.9236467087497,0.22387769329814988
MIGHTE-Nsemble,40,2,2024-03-02,2024-03-16,32.04882275487571,FluSight-baseline,16.584418869406097,1.9324658287543244
MIGHTE-Nsemble,41,2,2024-03-02,2024-03-16,18.97923487329937,FluSight-baseline,10.619534846457162,1.7872002067615165
MIGHTE-Nsemble,42,2,2024-03-02,2024-03-16,40.93129782942408,FluSight-baseline,67.74037995299518,0.6042377952090935
MIGHTE-Nsemble,44,2,2024-03-02,2024-03-16,2.7728723932720665,FluSight-baseline,8.683804223824847,0.3193153970081944
MIGHTE-Nsemble,45,2,2024-03-02,2024-03-16,9.122710046186397,FluSight-baseline,18.464723836151403,0.4940615482331438
MIGHTE-Nsemble,46,2,2024-03-02,2024-03-16,17.995879783933677,FluSight-baseline,2.624826551504644,6.856026267190035
MIGHTE-Nsemble,47,2,2024-03-02,2024-03-16,15.526994479957391,FluSight-baseline,51.551781118050314,0.3011922021549858
MIGHTE-Nsemble,48,2,2024-03-02,2024-03-16,89.45151027016541,FluSight-baseline,53.81826674195008,1.66210314239719
MIGHTE-Nsemble,49,2,2024-03-02,2024-03-16,3.4988760127793737,FluSight-baseline,2.4314137895509402,1.439029435390997
MIGHTE-Nsemble,50,2,2024-03-02,2024-03-16,3.682519799892501,FluSight-baseline,6.8689373194601515,0.5361120110180188
MIGHTE-Nsemble,51,2,2024-03-02,2024-03-16,23.521716509076732,FluSight-baseline,41.631328040976065,0.5650003883115436
MIGHTE-Nsemble,53,2,2024-03-02,2024-03-16,18.017628461543694,FluSight-baseline,8.327216738993474,2.1637035550153723
MIGHTE-Nsemble,54,2,2024-03-02,2024-03-16,26.080439923130687,FluSight-baseline,45.51872159708554,0.5729607293013378
MIGHTE-Nsemble,55,2,2024-03-02,2024-03-16,56.004500949761166,FluSight-baseline,14.881270663793595,3.7634219694707354
MIGHTE-Nsemble,56,2,2024-03-02,2024-03-16,2.212818123356423,FluSight-baseline,7.083590232250149,0.31238652304899156
MIGHTE-Nsemble,72,2,2024-03-02,2024-03-16,6.84417761844024,FluSight-baseline,7.956069706044885,0.8602460600917248
MIGHTE-Nsemble,US,2,2024-03-02,2024-03-16,1175.745790151202,FluSight-baseline,1506.799040779646,0.7802936943355427
MIGHTE-Nsemble,01,2,2024-03-09,2024-03-23,5.2409461789555625,FluSight-baseline,10.441678543002823,0.5019256393855972
MIGHTE-Nsemble,02,2,2024-03-09,2024-03-23,2.022114436859508,FluSight-baseline,1.8238257470400792,1.1087212910231337
MIGHTE-Nsemble,04,2,2024-03-09,2024-03-23,36.82329184053795,FluSight-baseline,45.14010218330445,0.8157556155058381
MIGHTE-Nsemble,05,2,2024-03-09,2024-03-23,20.426093468821666,FluSight-baseline,129.41050828445242,0.157839527404713
MIGHTE-Nsemble,06,2,2024-03-09,2024-03-23,84.08037965636584,FluSight-baseline,61.485016731232484,1.3674938078638532
MIGHTE-Nsemble,08,2,2024-03-09,2024-03-23,8.119141662804036,FluSight-baseline,9.517565086889997,0.8530692029611414
MIGHTE-Nsemble,09,2,2024-03-09,2024-03-23,60.929593733877375,FluSight-baseline,94.83062862700365,0.6425096471049573
MIGHTE-Nsemble,10,2,2024-03-09,2024-03-23,3.6964663959777524,FluSight-baseline,8.375934694890429,0.4413198682449981
MIGHTE-Nsemble,11,2,2024-03-09,2024-03-23,8.922887720258036,FluSight-baseline,2.9400270324224977,3.034967917592864
MIGHTE-Nsemble,12,2,2024-03-09,2024-03-23,36.29766365744435,FluSight-baseline,57.382399174143906,0.6325574423489742
MIGHTE-Nsemble,13,2,2024-03-09,2024-03-23,58.93919286106646,FluSight-baseline,76.20794002085675,0.7733996332263522
MIGHTE-Nsemble,15,2,2024-03-09,2024-03-23,6.531509163710517,FluSight-baseline,7.873359038633866,0.8295708517369763
MIGHTE-Nsemble,16,2,2024-03-09,2024-03-23,13.857634318754005,FluSight-baseline,5.513639296936448,2.513337121355353
MIGHTE-Nsemble,17,2,2024-03-09,2024-03-23,45.095153199563995,FluSight-baseline,65.67985961881377,0.6865902799013694
MIGHTE-Nsemble,18,2,2024-03-09,2024-03-23,22.50250426289105,FluSight-baseline,97.12093241682416,0.23169571896524507
MIGHTE-Nsemble,19,2,2024-03-09,2024-03-23,18.33415338740328,FluSight-baseline,65.65497096870969,0.27925004180020274
MIGHTE-Nsemble,20,2,2024-03-09,2024-03-23,8.700737495598277,FluSight-baseline,12.626967925766216,0.6890599189567759
MIGHTE-Nsemble,21,2,2024-03-09,2024-03-23,77.96895044545096,FluSight-baseline,99.79019105462794,0.7813288021742395
MIGHTE-Nsemble,22,2,2024-03-09,2024-03-23,11.388856049716967,FluSight-baseline,27.23552691000823,0.4181617667008274
MIGHTE-Nsemble,23,2,2024-03-09,2024-03-23,9.290389196932344,FluSight-baseline,25.321662955499118,0.3668949078604944
MIGHTE-Nsemble,24,2,2024-03-09,2024-03-23,81.09088583179923,FluSight-baseline,61.44458763798508,1.3197400934572925
MIGHTE-Nsemble,25,2,2024-03-09,2024-03-23,92.65646929561125,FluSight-baseline,191.73831963878337,0.4832444003377476
MIGHTE-Nsemble,26,2,2024-03-09,2024-03-23,123.59886335467878,FluSight-baseline,270.5196085043024,0.4568942859190669
MIGHTE-Nsemble,27,2,2024-03-09,2024-03-23,14.584573090822884,FluSight-baseline,25.729083455943258,0.5668516375951176
MIGHTE-Nsemble,28,2,2024-03-09,2024-03-23,6.709617156325232,FluSight-baseline,12.06819647626911,0.5559751342728814
MIGHTE-Nsemble,29,2,2024-03-09,2024-03-23,71.42987052753914,FluSight-baseline,166.3040742618948,0.42951365349625614
MIGHTE-Nsemble,30,2,2024-03-09,2024-03-23,3.796891907220822,FluSight-baseline,5.173523997761717,0.7339082429816729
MIGHTE-Nsemble,31,2,2024-03-09,2024-03-23,7.488180555232965,FluSight-baseline,21.956840826951744,0.3410408908207468
MIGHTE-Nsemble,32,2,2024-03-09,2024-03-23,17.266879538256365,FluSight-baseline,6.3055943020951934,2.73834292392059
MIGHTE-Nsemble,33,2,2024-03-09,2024-03-23,6.975599380594859,FluSight-baseline,8.071578620481857,0.8642174856469935
MIGHTE-Nsemble,34,2,2024-03-09,2024-03-23,69.30172613072163,FluSight-baseline,114.43773535046218,0.6055845645537038
MIGHTE-Nsemble,35,2,2024-03-09,2024-03-23,6.2058320063621695,FluSight-baseline,6.579839120065114,0.9431586233525959
MIGHTE-Nsemble,36,2,2024-03-09,2024-03-23,114.31517419605886,FluSight-baseline,271.21947392308704,0.4214858636164031
MIGHTE-Nsemble,37,2,2024-03-09,2024-03-23,13.663290385911044,FluSight-baseline,44.8729282803698,0.3044884947231807
MIGHTE-Nsemble,38,2,2024-03-09,2024-03-23,3.5885126260342504,FluSight-baseline,3.4984741205020744,1.0257365075261025
MIGHTE-Nsemble,39,2,2024-03-09,2024-03-23,115.55262614984939,FluSight-baseline,234.5634661556181,0.49262840477121655
MIGHTE-Nsemble,40,2,2024-03-09,2024-03-23,15.006371670728969,FluSight-baseline,49.41259537114936,0.3036952736040814
MIGHTE-Nsemble,41,2,2024-03-09,2024-03-23,20.77006490457632,FluSight-baseline,12.821743943265519,1.619909506575786
MIGHTE-Nsemble,42,2,2024-03-09,2024-03-23,81.80155776202616,FluSight-baseline,122.88560524033502,0.6656724162446999
MIGHTE-Nsemble,44,2,2024-03-09,2024-03-23,3.3478860410641165,FluSight-baseline,8.66117406467543,0.3865395171675926
MIGHTE-Nsemble,45,2,2024-03-09,2024-03-23,23.63912399004828,FluSight-baseline,24.808698513615568,0.9528562724511567
MIGHTE-Nsemble,46,2,2024-03-09,2024-03-23,27.32681519779308,FluSight-baseline,7.271988660864866,3.7578187305015778
MIGHTE-Nsemble,47,2,2024-03-09,2024-03-23,24.4754348690279,FluSight-baseline,73.8099123944283,0.33160092018853937
MIGHTE-Nsemble,48,2,2024-03-09,2024-03-23,44.82885480058804,FluSight-baseline,128.703408748544,0.34831132474644094
MIGHTE-Nsemble,49,2,2024-03-09,2024-03-23,3.2730203866738856,FluSight-baseline,4.523025375101577,0.7236352032626793
MIGHTE-Nsemble,50,2,2024-03-09,2024-03-23,3.1022599337561205,FluSight-baseline,5.457061167611676,0.5684854610332044
MIGHTE-Nsemble,51,2,2024-03-09,2024-03-23,37.64729813558668,FluSight-baseline,50.66757676378938,0.7430254324397075
MIGHTE-Nsemble,53,2,2024-03-09,2024-03-23,16.829239729751077,FluSight-baseline,8.704835561246917,1.9333208090309275
MIGHTE-Nsemble,54,2,2024-03-09,2024-03-23,53.23968302031345,FluSight-baseline,72.86601284697629,0.7306517941652784
MIGHTE-Nsemble,55,2,2024-03-09,2024-03-23,31.74431527787139,FluSight-baseline,42.620938903736864,0.7448056306213412
MIGHTE-Nsemble,56,2,2024-03-09,2024-03-23,9.172551380998012,FluSight-baseline,13.76040792418794,0.6665900772370688
MIGHTE-Nsemble,72,2,2024-03-09,2024-03-23,4.4361321952477075,FluSight-baseline,6.3688017439957,0.6965411035804261
MIGHTE-Nsemble,US,2,2024-03-09,2024-03-23,974.9147007284016,FluSight-baseline,2793.800843136453,0.34895640579516624
MIGHTE-Nsemble,01,2,2024-03-16,2024-03-30,4.8334077284836425,FluSight-baseline,15.341700200588965,0.3150503311424433
MIGHTE-Nsemble,02,2,2024-03-16,2024-03-30,1.5632230236097495,FluSight-baseline,1.9333396932012799,0.8085609730700348
MIGHTE-Nsemble,04,2,2024-03-16,2024-03-30,13.022678943926664,FluSight-baseline,23.185755738883486,0.5616672188988467
MIGHTE-Nsemble,05,2,2024-03-16,2024-03-30,85.0145153840262,FluSight-baseline,124.35828436064796,0.6836256693400337
MIGHTE-Nsemble,06,2,2024-03-16,2024-03-30,51.87007596619014,FluSight-baseline,39.091417434869996,1.3268916649699543
MIGHTE-Nsemble,08,2,2024-03-16,2024-03-30,7.206086104941543,FluSight-baseline,10.524063517178652,0.6847246876816065
MIGHTE-Nsemble,09,2,2024-03-16,2024-03-30,39.079668427383915,FluSight-baseline,48.47162933374987,0.8062379780613954
MIGHTE-Nsemble,10,2,2024-03-16,2024-03-30,2.533913504648059,FluSight-baseline,9.663091844309749,0.2622259568132109
MIGHTE-Nsemble,11,2,2024-03-16,2024-03-30,2.108839217189814,FluSight-baseline,7.125389517503871,0.2959612540492483
MIGHTE-Nsemble,12,2,2024-03-16,2024-03-30,46.62385620848057,FluSight-baseline,64.97503247893349,0.7175657237816261
MIGHTE-Nsemble,13,2,2024-03-16,2024-03-30,39.64870503023475,FluSight-baseline,50.54306952128218,0.7844538411649072
MIGHTE-Nsemble,15,2,2024-03-16,2024-03-30,2.952853764949501,FluSight-baseline,1.7780758713674092,1.6607017802219215
MIGHTE-Nsemble,16,2,2024-03-16,2024-03-30,14.088069354926702,FluSight-baseline,14.944049963586592,0.9427209751877427
MIGHTE-Nsemble,17,2,2024-03-16,2024-03-30,35.28920310723216,FluSight-baseline,38.57795691043867,0.9147504412729379
MIGHTE-Nsemble,18,2,2024-03-16,2024-03-30,68.34438701648048,FluSight-baseline,105.52675296479053,0.6476498622039844
MIGHTE-Nsemble,19,2,2024-03-16,2024-03-30,18.359191758091242,FluSight-baseline,59.13866546602424,0.31044311895470117
MIGHTE-Nsemble,20,2,2024-03-16,2024-03-30,6.596894894254676,FluSight-baseline,13.28939208452954,0.4964030598460753
MIGHTE-Nsemble,21,2,2024-03-16,2024-03-30,27.306861699451105,FluSight-baseline,45.53137218639578,0.5997372885592511
MIGHTE-Nsemble,22,2,2024-03-16,2024-03-30,6.901397344105303,FluSight-baseline,7.2255459628944125,0.9551385292608031
MIGHTE-Nsemble,23,2,2024-03-16,2024-03-30,10.316509460862832,FluSight-baseline,16.38452379234662,0.6296496371583152
MIGHTE-Nsemble,24,2,2024-03-16,2024-03-30,18.476158470896916,FluSight-baseline,62.422378190347125,0.29598613520549966
MIGHTE-Nsemble,25,2,2024-03-16,2024-03-30,44.89110415586182,FluSight-baseline,112.26603340974717,0.3998636345511454
MIGHTE-Nsemble,26,2,2024-03-16,2024-03-30,59.74793942209284,FluSight-baseline,194.62548743965704,0.306989285977344
MIGHTE-Nsemble,27,2,2024-03-16,2024-03-30,11.399797649799392,FluSight-baseline,30.925014143619702,0.3686270795821558
MIGHTE-Nsemble,28,2,2024-03-16,2024-03-30,9.184212387588436,FluSight-baseline,16.825128955680864,0.5458628229109331
MIGHTE-Nsemble,29,2,2024-03-16,2024-03-30,57.719313316122545,FluSight-baseline,158.13877366282358,0.36499153230560066
MIGHTE-Nsemble,30,2,2024-03-16,2024-03-30,7.171793316771748,FluSight-baseline,3.2195745030276397,2.227559359172307
MIGHTE-Nsemble,31,2,2024-03-16,2024-03-30,5.935605531900532,FluSight-baseline,26.523178540394102,0.22378937437158075
MIGHTE-Nsemble,32,2,2024-03-16,2024-03-30,5.828817073367642,FluSight-baseline,9.807456551674212,0.5943250467291252
MIGHTE-Nsemble,33,2,2024-03-16,2024-03-30,8.411683959009485,FluSight-baseline,9.352601964084858,0.8993950551206377
MIGHTE-Nsemble,34,2,2024-03-16,2024-03-30,46.049352041145056,FluSight-baseline,54.768052679657224,0.8408068168954527
MIGHTE-Nsemble,35,2,2024-03-16,2024-03-30,10.804974149547691,FluSight-baseline,23.280098637029845,0.4641292254819341
MIGHTE-Nsemble,36,2,2024-03-16,2024-03-30,123.03022521011663,FluSight-baseline,108.14530955176943,1.137638106729185
MIGHTE-Nsemble,37,2,2024-03-16,2024-03-30,18.029229388624664,FluSight-baseline,27.177339966312708,0.6633919806343278
MIGHTE-Nsemble,38,2,2024-03-16,2024-03-30,12.105386653545953,FluSight-baseline,5.6440192081268625,2.1448167001478877
MIGHTE-Nsemble,39,2,2024-03-16,2024-03-30,195.4606452664282,FluSight-baseline,251.89415536944506,0.7759634001025246
MIGHTE-Nsemble,40,2,2024-03-16,2024-03-30,16.73916160240011,FluSight-baseline,54.71839033196855,0.3059147299627427
MIGHTE-Nsemble,41,2,2024-03-16,2024-03-30,14.167946366965378,FluSight-baseline,10.05547111155894,1.4089788742646852
MIGHTE-Nsemble,42,2,2024-03-16,2024-03-30,66.39051478493784,FluSight-baseline,157.19520853647668,0.422344392065437
MIGHTE-Nsemble,44,2,2024-03-16,2024-03-30,2.2232338308802433,FluSight-baseline,5.876601528167456,0.37831964958385234
MIGHTE-Nsemble,45,2,2024-03-16,2024-03-30,8.773507752289989,FluSight-baseline,20.211727590819386,0.4340800514388048
MIGHTE-Nsemble,46,2,2024-03-16,2024-03-30,6.071758862314178,FluSight-baseline,3.706520001830454,1.6381292585270437
MIGHTE-Nsemble,47,2,2024-03-16,2024-03-30,41.60915534185402,FluSight-baseline,56.44914010214014,0.737108754297508
MIGHTE-Nsemble,48,2,2024-03-16,2024-03-30,40.89820382721842,FluSight-baseline,71.98910654580457,0.5681165635969669
MIGHTE-Nsemble,49,2,2024-03-16,2024-03-30,3.512648447766035,FluSight-baseline,2.789893476673899,1.259061852050997
MIGHTE-Nsemble,50,2,2024-03-16,2024-03-30,5.98924828316079,FluSight-baseline,8.41918666949713,0.7113808635292466
MIGHTE-Nsemble,51,2,2024-03-16,2024-03-30,41.89309350177038,FluSight-baseline,58.64147496231486,0.7143935845524418
MIGHTE-Nsemble,53,2,2024-03-16,2024-03-30,16.138637323806126,FluSight-baseline,8.110917317629703,1.9897425521435852
MIGHTE-Nsemble,54,2,2024-03-16,2024-03-30,19.825899870194647,FluSight-baseline,47.68284400863574,0.4157868575667177
MIGHTE-Nsemble,55,2,2024-03-16,2024-03-30,26.508071786304782,FluSight-baseline,45.59964416209381,0.581321900058608
MIGHTE-Nsemble,56,2,2024-03-16,2024-03-30,2.7451882560145013,FluSight-baseline,2.844496347724346,0.9650876360627803
