reference_date,target,target_end_date,output_type_id,output_type,location,value,horizon,model
2023-02-04,wk inc flu hosp,2023-02-04,0.3,quantile,01,25.0,0,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-11,0.3,quantile,01,20.0,1,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-18,0.3,quantile,01,16.0,2,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-25,0.3,quantile,01,13.0,3,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-04,0.35,quantile,01,27.0,0,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-11,0.35,quantile,01,21.0,1,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-18,0.35,quantile,01,17.0,2,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-25,0.35,quantile,01,14.0,3,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-04,0.4,quantile,01,29.0,0,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-11,0.4,quantile,01,23.0,1,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-18,0.4,quantile,01,19.0,2,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-25,0.4,quantile,01,16.0,3,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-04,0.45,quantile,01,31.0,0,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-11,0.45,quantile,01,24.0,1,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-18,0.45,quantile,01,20.0,2,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-25,0.45,quantile,01,17.0,3,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-04,0.5,quantile,01,33.0,0,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-11,0.5,quantile,01,26.0,1,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-18,0.5,quantile,01,21.0,2,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-25,0.5,quantile,01,18.0,3,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-04,0.55,quantile,01,35.0,0,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-11,0.55,quantile,01,28.0,1,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-18,0.55,quantile,01,23.0,2,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-25,0.55,quantile,01,19.0,3,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-04,0.6,quantile,01,37.0,0,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-11,0.6,quantile,01,29.0,1,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-18,0.6,quantile,01,24.0,2,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-25,0.6,quantile,01,20.0,3,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-04,0.65,quantile,01,39.0,0,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-11,0.65,quantile,01,31.0,1,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-18,0.65,quantile,01,26.0,2,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-25,0.65,quantile,01,22.0,3,MOBS-GLEAM_FLUH
2023-02-04,wk inc flu hosp,2023-02-04,0.7,quantile,01,42.0,0,MOBS-GLEAM_FLUH
